longitude,latitude,air_temperature,wind_speed,precipitation,fish_caught
10.05,60.05,-7.0,4.854723272064189,3.40028653298181,0
10.05,60.05,-7.2,5.927229634371284,8.715634456789983,0
10.05,60.05,-7.6,3.4692536553526,7.897985235461906,0
10.05,60.05,-7.6,9.866169867652207,0.5599133112261934,0
10.05,60.05,-7.6,8.828417347226942,1.0433307820315196,0
10.05,60.05,-8.1,4.188648003832249,2.0266769054029874,0
10.05,60.05,-7.8,9.213438178144406,7.329861457201506,0
10.05,60.05,-8.1,5.270254331536343,3.796477667064374,0
10.05,60.05,-8.5,7.352148383578635,0.3963271944961033,0
10.05,60.05,-8.5,0.18045161495019002,4.7681842349307,0
10.05,60.05,-8.8,9.12242552854846,9.668391466483984,0
10.05,60.05,-8.9,0.03506960165918116,7.524676012789864,0
10.05,60.05,-9.2,0.21225091045385724,0.9928945946328771,0
10.05,60.05,-9.0,2.4671068226507997,2.9682071307672944,0
10.05,60.05,-9.6,2.7357324141102515,8.701701598515925,0
10.05,60.05,-9.7,2.0856101919666337,6.518182364182695,0
10.05,60.05,-10.4,0.5214749275176478,7.8229208132854,0
10.05,60.05,-9.7,4.3670041133557564,9.66321351789844,0
10.05,60.05,-10.6,6.317285102722106,2.0497546653230203,0
10.05,60.05,-11.0,9.731107444560449,1.5508590132080413,0
10.05,60.05,-10.6,5.075265504491781,0.21830744478432917,0
10.05,60.05,-10.3,5.575480492276718,8.896458577439748,0
10.05,60.05,-9.9,3.7005627351562653,8.681070507057493,0
10.05,60.05,-10.6,2.8869698224786076,1.1986709695570208,0
10.05,60.05,-10.6,6.314859462727181,4.747837160038814,0
10.05,60.05,-10.5,0.4659364734384075,5.705768083022754,0
10.05,60.05,-10.4,9.784915103433722,0.14556183618031682,0
10.05,60.05,-10.3,9.328683722090297,5.674135166598823,0
10.05,60.05,-10.4,8.69334537617068,6.845235093131755,0
10.05,60.05,-10.4,5.337322887877965,5.539772027849438,0
10.05,60.05,-10.7,8.462337436942729,7.5451767239963905,0
10.05,60.05,-10.7,6.402722412108992,6.429381504490611,0
10.05,60.05,-10.9,3.24176730103817,6.808185334009882,0
10.05,60.05,-10.4,4.020187879288381,0.9739551437539529,0
10.05,60.05,-10.9,5.485687300514632,8.432800072140731,0
10.05,60.05,-11.4,4.248447682101774,4.600075520869538,0
10.05,60.05,-11.1,0.06025304565798306,3.6296584345849157,0
10.05,60.05,-11.3,4.542167327409108,4.702497184131259,0
10.05,60.05,-11.5,0.602473691081874,1.1825917262898233,0
10.05,60.05,-11.1,2.500143439688326,9.537008971446927,0
10.05,60.05,-11.4,1.205911640113544,1.0598483690605176,0
10.05,60.05,-11.1,0.02687429594737445,9.449785366037908,0
10.05,60.05,-11.7,3.7477660722412063,8.294080767721617,0
10.05,60.05,-12.1,9.973313059936075,3.468498137947381,0
10.05,60.05,-11.6,1.6756932974175176,7.080294686682187,0
10.05,60.05,-11.8,6.160122618423741,8.329846823929545,0
10.05,60.05,-12.2,4.366519682082028,8.982124694307563,0
10.05,60.05,-12.2,5.656085402797915,6.810890866525368,0
10.05,60.05,-12.3,4.273433089401677,7.573928000923046,0
10.05,60.05,-12.2,3.136191960955795,3.246927642404507,0
10.05,60.05,-12.0,1.2892843945856303,5.580587200625904,0
10.05,60.05,-12.2,2.8156543059764383,6.871195138714208,0
10.05,60.05,-12.6,2.786573547059251,4.289875914306931,0
10.05,60.05,-12.6,8.07776763069338,2.0041888026593693,0
10.05,60.05,-12.3,3.5902006554623456,9.609285477954066,0
10.05,60.05,-12.4,7.6542861631006645,4.280300331200992,0
10.05,60.05,-12.4,4.483492030467269,3.04995712764492,0
10.05,60.05,-12.9,5.22432630900945,1.6021792012225344,0
10.05,60.05,-12.7,5.039428752274092,0.15457844839652402,0
10.05,60.05,-13.2,4.03613978451275,7.943280268456002,0
10.05,60.05,-13.2,5.9884922386726185,3.3562545019454246,0
10.05,60.05,-12.9,0.36862948555012487,4.714632552924129,0
10.05,60.05,-13.2,0.4588520420225062,3.2702065087087098,0
10.05,60.05,-13.2,5.121279994309907,0.19237498618482562,0
10.05,60.05,-13.5,9.754642274159215,3.8125546518935414,0
10.05,60.05,-13.4,6.777822921924253,9.408080889889593,0
10.05,60.05,-13.3,5.597399093343505,3.116679766890842,0
10.05,60.05,-13.7,0.6323757531286733,4.340201705758906,0
10.05,60.05,-13.9,0.47029863226415225,8.433042133342653,0
10.05,60.05,-13.9,9.299226379114291,3.682042007568781,0
10.05,60.05,-13.8,5.412200133023347,0.8366845507165621,0
10.05,60.05,-13.6,3.90016157410106,1.017373019037946,0
10.05,60.05,-14.1,8.527210707023897,6.40171555529807,0
10.05,60.05,-14.6,7.810913015170486,6.061584992957393,0
10.05,60.05,-14.5,2.9566189573010524,6.915139980421451,0
10.05,60.05,-14.4,3.0740787993682206,0.8705887740021812,0
10.05,60.05,-14.1,4.186599387495853,2.934592401071453,0
10.05,60.05,-14.0,3.693481510902573,4.251461499080368,0
10.05,60.05,-14.1,1.8103599682774374,1.555586631776017,0
10.05,60.05,-14.7,7.125482445356024,9.710061371470651,0
10.05,60.05,-14.9,6.467438552599264,7.521715883319901,0
10.05,60.05,-14.5,6.061019781469618,4.703339214804613,0
10.05,60.05,-15.1,9.97401674497383,4.434898814705349,0
10.05,60.05,-15.4,7.4374723832891965,4.692474834734142,0
10.05,60.05,-14.7,1.9394292915297817,7.572303426769392,0
10.05,60.05,-15.1,6.694392131524117,0.6758241196477854,0
10.05,60.05,-15.4,9.354076158542105,9.596823731215203,0
10.05,60.05,-15.2,5.412217852917003,1.1854311027602193,0
10.05,60.05,-15.7,2.2206309713033043,6.530165612470037,0
10.05,60.05,-15.2,5.4482452422884275,2.3691608903132977,0
10.05,60.05,-15.9,2.452017765284036,8.905314806350548,0
10.05,60.05,-15.2,1.3141573793225436,4.315149190082346,0
10.05,60.05,-15.5,6.148823016950895,8.43459381234286,0
10.05,60.05,-15.9,5.985161538851136,1.0772935132702444,0
10.05,60.05,-15.8,5.324501370390752,6.019338889495325,0
10.05,60.05,-15.9,6.526973915827432,6.782748307209151,0
10.05,60.05,-15.6,1.0097365553443016,4.950962906385947,0
10.05,60.05,-16.0,1.103625882031597,2.0840141835269863,0
10.05,60.05,-15.7,7.02894211563497,7.666776766403992,0
10.05,60.05,-16.1,2.255498803308104,4.02446984826427,0
10.05,60.05,-15.7,0.951197153738137,2.164346571106174,0
10.05,60.05,-15.9,7.442105904607494,8.235060803511548,0
10.05,60.05,-15.4,0.6693705799132743,7.1818931059933435,0
10.05,60.05,-16.1,0.6238529043552588,5.706428033674753,0
10.05,60.05,-15.7,9.475986145689697,3.088962103141528,0
10.05,60.05,-15.0,2.985093657221294,2.7867660070100317,0
10.05,60.05,-14.9,4.239332744774601,8.000132239777741,0
10.05,60.05,-15.9,0.5643323839917302,6.454375636441676,0
10.05,60.05,-15.8,8.747747957855477,6.371471678324009,0
10.05,60.05,-16.0,1.7713590350467456,3.081817900723498,0
10.05,60.05,-15.9,2.8138256390969483,2.270862650251284,0
10.05,60.05,-16.3,4.7574438012719655,3.585476772784073,0
10.05,60.05,-16.0,1.7660378934172782,3.781425127245769,0
10.05,60.05,-16.4,1.2718706477327335,0.5719843137140612,0
10.05,60.05,-16.5,3.3489117622738607,2.094218256282674,0
10.05,60.05,-16.5,3.2603074900316176,1.2758559665891855,0
10.05,60.05,-16.8,3.408707910070723,3.0467894594673917,0
10.05,60.05,-15.8,8.390796532986018,6.631089385831556,0
10.05,60.05,-16.2,8.61045249257304,7.22052250242745,0
10.05,60.05,-16.0,5.375760042038596,9.727245565145987,0
10.05,60.05,-15.6,7.554782871295655,6.596836956924353,0
10.05,60.05,-15.5,1.43083624832948,0.09932216712236763,0
10.05,60.05,-16.1,2.5926604165104896,5.7453310111420315,0
10.05,60.05,-15.8,5.632586182373409,8.674696700990772,0
10.05,60.05,-16.3,1.604228501245042,7.362816754585758,0
10.05,60.05,-15.3,8.954899535650483,9.681504713703282,0
10.05,60.05,-15.9,5.694135234700678,0.3759693535771469,0
10.05,60.05,-15.2,6.679944152034457,5.887438170728968,0
10.05,60.05,-15.0,5.214500514274096,5.401054138220785,0
10.05,60.05,-14.7,6.995804413535797,7.714954217994109,0
10.05,60.05,-15.4,5.576499359426352,2.3785743199091023,0
10.05,60.05,-15.3,0.9004115982457395,5.342180059542404,0
10.05,60.05,-14.6,1.1556359549232953,3.8306231273981464,0
10.05,60.05,-14.2,7.685340987823041,9.183650531355404,0
10.05,60.05,-13.9,3.560515556179263,9.171804319971237,0
10.05,60.05,-13.7,0.4699500321276828,5.280685119073484,0
10.05,60.05,-13.7,2.613921170106953,1.1738246365261484,0
10.05,60.05,-13.8,3.428001100583271,7.356822475331968,0
10.05,60.05,-13.3,0.14992894124666645,2.106360762996088,0
10.05,60.05,-14.0,9.809862760419536,3.3555113231116493,0
10.05,60.05,-13.4,4.88665571696113,7.533794997411621,0
10.05,60.05,-13.3,5.253563564516426,2.5241735537664267,0
10.05,60.05,-11.1,2.5830153851666706,8.303571152538312,0
10.05,60.05,-13.7,9.19410635536481,4.314613757970781,0
10.05,60.05,-13.0,5.473812902096594,2.285967056831052,0
10.05,60.05,-13.0,6.444660245203906,0.2507137200407261,0
10.05,60.05,-13.3,4.533271213274136,8.517525870597197,0
10.05,60.05,-12.9,9.95201693770199,5.465758260911706,0
10.05,60.05,-13.1,3.617158483258691,1.8569227009505918,0
10.05,60.05,-13.0,4.719365765115708,4.556498459562307,0
10.05,60.05,-13.0,1.5342626979076202,1.169802278632518,0
10.05,60.05,-12.8,9.334066916245554,2.786876033761607,0
10.05,60.05,-13.3,8.543217346772714,1.6948309673364137,0
10.05,60.05,-13.7,4.896766265346675,0.9243010618526526,0
10.05,60.05,-13.6,6.140824813389746,2.168028053761335,0
10.05,60.05,-13.2,0.4016570045330603,8.897812584052094,0
10.05,60.05,-13.2,3.9606497569020958,6.66408585343942,0
10.05,60.05,-13.2,2.1749229736484343,2.7834389964919826,0
10.05,60.05,-13.5,4.448706952749014,7.182443675183835,0
10.05,60.05,-13.4,0.6518724148268529,9.521560451857583,0
10.05,60.05,-13.2,8.487544586336023,0.7852114058344395,0
10.05,60.05,-13.7,4.286134721323544,4.383035620732066,0
10.05,60.05,-12.9,3.038089498595337,6.610288378453372,0
10.05,60.05,-12.8,1.0365478851278953,3.1887042194234496,0
10.05,60.05,-12.7,1.3848099640548572,2.997395546876709,0
10.05,60.05,-13.0,4.836990152874504,9.565991266708687,0
10.05,60.05,-12.9,7.850503756727099,6.858937545035014,0
10.05,60.05,-13.0,5.945539061270033,6.9278247080835795,0
10.05,60.05,-13.5,7.396302442728669,2.2446939612440153,0
10.05,60.05,-13.8,1.5766032731730906,5.425273572906809,0
10.05,60.05,-13.7,8.42307533388939,3.4498359800494005,0
10.05,60.05,-13.2,4.746790824677255,2.285643156252919,0
10.05,60.05,-13.0,9.040463385181866,9.950665831133673,0
10.05,60.05,-12.8,4.306927235759286,5.778850453308126,0
10.05,60.05,-12.8,0.04701887862283427,7.073542532888579,0
10.05,60.05,-12.6,8.043729937208036,9.804040219220564,0
10.05,60.05,-12.5,1.206660104288505,7.967710378738761,0
10.05,60.05,-12.6,6.530795694881283,8.86311434470452,0
10.05,60.05,-12.7,9.024340403981725,8.854880819192303,0
10.05,60.05,-12.6,9.35243805889167,8.950839134609051,0
10.05,60.05,-12.7,9.06324666150576,0.47958835093756647,0
10.05,60.05,-12.7,6.46318064533283,0.16561010236784912,0
10.05,60.05,-12.6,7.912536867480604,8.807599109373093,0
10.05,60.05,-12.7,4.586327833890635,1.543485251340152,0
10.05,60.05,-12.7,8.961014358753834,5.736850824764252,0
10.05,60.05,-12.7,1.376825741922162,7.278851043888343,0
10.05,60.05,-12.7,7.678779592537719,5.099968288981095,0
10.05,60.05,-12.8,9.368892611473944,7.740447490651161,0
10.05,60.05,-12.9,2.389185882680952,2.3370578205223125,0
10.05,60.05,-12.9,7.288908532285233,1.1745082168711485,0
10.05,60.05,-13.0,5.860570702522706,8.735975484474029,0
10.05,60.05,-12.9,1.5797125742394835,6.776038165494564,0
10.05,60.05,-13.0,1.511042893480724,6.069708005932562,0
10.05,60.05,-12.9,6.652433357447335,1.0166633470410003,0
10.05,60.05,-12.9,6.868736012307204,5.330783971890979,0
10.05,60.05,-12.9,8.236707121654526,2.222745595960248,0
10.05,60.05,-13.1,4.92232209826299,6.223743952137469,0
10.05,60.05,-13.4,8.593306987030973,4.385133833351192,0
10.05,60.05,-13.5,1.964350414217605,0.19619192374662475,0
10.05,60.05,-13.7,5.3779195275261955,5.304705266753671,0
10.05,60.05,-13.6,4.550546201424574,0.5337178784042007,0
10.05,60.05,-13.5,6.790678004618559,6.9747356328807095,0
10.05,60.05,-13.2,4.379002234712255,4.668955723103599,0
10.05,60.05,-13.2,8.51523237878128,7.917142203347761,0
10.05,60.05,-13.1,9.496414444140534,4.94947710212826,0
10.05,60.05,-13.2,9.653857306704948,0.15400286810580033,0
10.05,60.05,-13.0,1.29670663173297,6.181648796024044,0
10.05,60.05,-12.8,5.190045208744759,8.810535597244007,0
10.05,60.05,-12.5,0.5723219810263958,6.75097659926466,0
10.05,60.05,-12.4,5.705300359250536,5.134654792234667,0
10.05,60.05,-12.4,8.235794677989531,4.578350679698332,0
10.05,60.05,-11.8,6.476805327297141,6.1708482412282795,0
10.05,60.05,-11.7,7.572862096858737,0.3165652218181825,0
10.05,60.05,-11.9,2.2523233818175825,4.618680394060849,0
10.05,60.05,-12.1,7.572042739125947,8.778341152473137,0
10.05,60.05,-12.1,0.372938725311327,0.693909651859449,0
10.05,60.05,-12.0,4.8448652446901885,4.473401797523319,0
10.05,60.05,-12.1,1.3738752610971439,9.159648109365149,0
10.05,60.05,-12.2,3.7049261345708286,2.789516455518264,0
10.05,60.05,-12.1,9.202196063606918,2.761035402819705,0
10.05,60.05,-12.1,5.977727149447361,4.27871832051167,0
10.05,60.05,-12.0,7.164862389512367,8.839508007121179,0
10.05,60.05,-12.1,7.556896889909499,5.351475409914148,0
10.05,60.05,-12.1,7.313437135134388,1.175383549399438,0
